,usdrub,gold,cb_key_rate,fed_rate,imoex_open,imoex_close,ru_cpi,us_cpi,workday
05.10.2015,,,11.0,0.25,1612.71,1652.47,100.74,99.90114960901515,workday
06.10.2015,65.6248,2393.35,11.0,0.25,1652.49,1670.69,100.74,99.90114960901515,workday
07.10.2015,65.0962,2379.41,11.0,0.25,1670.68,1679.49,100.74,99.90114960901515,workday
08.10.2015,62.7061,2314.22,11.0,0.25,1679.36,1689.32,100.74,99.90114960901515,workday
09.10.2015,62.2942,2289.81,11.0,0.25,1690.66,1728.44,100.74,99.90114960901515,workday
10.10.2015,61.2967,2269.3,,0.25,,,100.74,99.90114960901515,day off
11.10.2015,,,,0.25,,,100.74,99.90114960901515,day off
12.10.2015,,,11.0,0.25,1728.43,1710.6,100.74,99.90114960901515,workday
13.10.2015,61.1535,2288.97,11.0,0.25,1710.6,1720.81,100.74,99.90114960901515,workday
14.10.2015,62.2237,2309.42,11.0,0.25,1720.8,1723.01,100.74,99.90114960901515,workday
15.10.2015,63.1248,2382.03,11.0,0.25,1722.84,1731.91,100.74,99.90114960901515,workday
16.10.2015,62.2433,2368.08,11.0,0.25,1731.9,1717.0,100.74,99.90114960901515,workday
17.10.2015,61.3587,2320.62,,0.25,,,100.74,99.90114960901515,day off
18.10.2015,,,,0.25,,,100.74,99.90114960901515,day off
19.10.2015,,,11.0,0.25,1717.09,1716.08,100.74,99.90114960901515,workday
20.10.2015,61.4419,2314.48,11.0,0.25,1716.15,1722.62,100.74,99.90114960901515,workday
21.10.2015,62.162,2345.7,11.0,0.25,1722.7,1709.94,100.74,99.90114960901515,workday
22.10.2015,62.6309,2364.81,11.0,0.25,1709.93,1712.1,100.74,99.90114960901515,workday
23.10.2015,62.7888,2354.72,11.0,0.25,1713.65,1725.45,100.74,99.90114960901515,workday
24.10.2015,61.9286,2332.61,,0.25,,,100.74,99.90114960901515,day off
25.10.2015,,,,0.25,,,100.74,99.90114960901515,day off
26.10.2015,,,11.0,0.25,1725.51,1712.13,100.74,99.90114960901515,workday
27.10.2015,62.5038,2348.15,11.0,0.25,1712.23,1725.89,100.74,99.90114960901515,workday
28.10.2015,63.5004,2379.98,11.0,0.25,1725.91,1726.61,100.74,99.90114960901515,workday
29.10.2015,65.3159,2460.1,11.0,0.25,1725.9,1708.6,100.74,99.90114960901515,workday
30.10.2015,64.1686,2391.09,11.0,0.25,1708.51,1711.53,100.74,99.90114960901515,workday
31.10.2015,64.3742,2375.47,,0.25,,,100.74,99.90114960901515,day off
01.11.2015,,,,0.25,,,100.75,99.88068079170816,day off
02.11.2015,,,11.0,0.25,1710.9,1735.75,100.75,99.88068079170816,workday
03.11.2015,63.7993,2329.75,11.0,0.25,1735.76,1763.6,100.75,99.88068079170816,workday
04.11.2015,63.8525,2321.63,,0.25,,,100.75,99.88068079170816,day off
05.11.2015,,,11.0,0.25,1764.94,1766.28,100.75,99.88068079170816,workday
06.11.2015,63.3991,2257.04,11.0,0.25,1766.18,1754.36,100.75,99.88068079170816,workday
07.11.2015,63.6832,2267.97,,0.25,,,100.75,99.88068079170816,day off
08.11.2015,,,,0.25,,,100.75,99.88068079170816,day off
09.11.2015,,,11.0,0.25,1754.19,1751.44,100.75,99.88068079170816,workday
10.11.2015,64.6606,2277.63,11.0,0.25,1751.45,1746.94,100.75,99.88068079170816,workday
11.11.2015,64.3908,2261.71,11.0,0.25,1747.02,1740.56,100.75,99.88068079170816,workday
12.11.2015,64.5693,2259.88,11.0,0.25,1739.29,1739.96,100.75,99.88068079170816,workday
13.11.2015,65.4541,2288.74,11.0,0.25,1739.84,1728.17,100.75,99.88068079170816,workday
14.11.2015,66.6343,2321.76,,0.25,,,100.75,99.88068079170816,day off
15.11.2015,,,,0.25,,,100.75,99.88068079170816,day off
16.11.2015,,,11.0,0.25,1728.12,1739.8,100.75,99.88068079170816,workday
17.11.2015,66.4607,2338.68,11.0,0.25,1740.98,1787.23,100.75,99.88068079170816,workday
18.11.2015,65.4799,2275.33,11.0,0.25,1787.11,1810.48,100.75,99.88068079170816,workday
19.11.2015,64.7785,2229.5,11.0,0.25,1811.89,1811.2,100.75,99.88068079170816,workday
20.11.2015,64.912,2239.53,11.0,0.25,1810.03,1826.72,100.75,99.88068079170816,workday
21.11.2015,64.8673,2263.11,,0.25,,,100.75,99.88068079170816,day off
22.11.2015,,,,0.25,,,100.75,99.88068079170816,day off
23.11.2015,,,11.0,0.25,1826.87,1868.07,100.75,99.88068079170816,workday
24.11.2015,65.5973,2253.15,11.0,0.25,1868.08,1810.05,100.75,99.88068079170816,workday
25.11.2015,65.621,2263.78,11.0,0.25,1810.02,1833.53,100.75,99.88068079170816,workday
26.11.2015,65.4789,2257.19,11.0,0.25,1833.97,1828.3,100.75,99.88068079170816,workday
27.11.2015,65.6836,2260.66,11.0,0.25,1828.32,1795.7,100.75,99.88068079170816,workday
28.11.2015,66.2393,2267.32,,0.25,,,100.75,99.88068079170816,day off
29.11.2015,,,,0.25,,,100.75,99.88068079170816,day off
30.11.2015,,,11.0,0.25,1794.25,1771.05,100.75,99.88068079170816,workday
01.12.2015,66.737,2265.05,11.0,0.25,1771.05,1772.97,100.77,100.10767114875863,workday
02.12.2015,66.2584,2277.78,11.0,0.25,1773.49,1770.13,100.77,100.10767114875863,workday
03.12.2015,66.7402,2289.3,11.0,0.25,1770.1,1787.23,100.77,100.10767114875863,workday
04.12.2015,67.7691,2289.07,11.0,0.25,1786.55,1755.22,100.77,100.10767114875863,workday
05.12.2015,67.6698,2312.7,,0.25,,,100.77,100.10767114875863,day off
06.12.2015,,,,0.25,,,100.77,100.10767114875863,day off
07.12.2015,,,11.0,0.25,1756.11,1741.14,100.77,100.10767114875863,workday
08.12.2015,68.5156,2385.0,11.0,0.25,1740.64,1718.77,100.77,100.10767114875863,workday
09.12.2015,69.3026,2388.0,11.0,0.25,1719.84,1733.09,100.77,100.10767114875863,workday
10.12.2015,69.2,2399.26,11.0,0.25,1732.65,1732.89,100.77,100.10767114875863,workday
11.12.2015,69.2151,2385.54,11.0,0.25,1732.9,1720.31,100.77,100.10767114875863,workday
12.12.2015,69.1755,2373.5,,0.25,,,100.77,100.10767114875863,day off
13.12.2015,,,,0.25,,,100.77,100.10767114875863,day off
14.12.2015,,,11.0,0.25,1720.37,1708.7,100.77,100.10767114875863,workday
15.12.2015,70.2244,2411.29,11.0,0.25,1708.89,1742.46,100.77,100.10767114875863,workday
16.12.2015,70.8295,2434.69,11.0,0.25,1743.03,1754.71,100.77,100.10767114875863,workday
17.12.2015,70.4012,2412.27,11.0,0.5,1754.74,1780.97,100.77,100.10767114875863,workday
18.12.2015,70.5806,2418.65,11.0,0.5,1779.42,1719.16,100.77,100.10767114875863,workday
19.12.2015,71.3215,2419.73,,0.5,,,100.77,100.10767114875863,day off
20.12.2015,,,,0.5,,,100.77,100.10767114875863,day off
21.12.2015,,,11.0,0.5,1719.44,1716.91,100.77,100.10767114875863,workday
22.12.2015,71.2553,2453.91,11.0,0.5,1716.92,1723.35,100.77,100.10767114875863,workday
23.12.2015,71.1211,2462.66,11.0,0.5,1718.65,1747.85,100.77,100.10767114875863,workday
24.12.2015,70.9333,2443.62,11.0,0.5,1747.86,1742.71,100.77,100.10767114875863,workday
25.12.2015,69.5165,2395.7,11.0,0.5,1743.77,1734.21,100.77,100.10767114875863,workday
26.12.2015,70.269,2421.64,,0.5,,,100.77,100.10767114875863,day off
27.12.2015,,,,0.5,,,100.77,100.10767114875863,day off
28.12.2015,,,11.0,0.5,1734.21,1731.2,100.77,100.10767114875863,workday
29.12.2015,70.7865,2439.47,11.0,0.5,1728.23,1763.38,100.77,100.10767114875863,workday
30.12.2015,72.5066,2487.91,11.0,0.5,1763.71,1761.36,100.77,100.10767114875863,workday
31.12.2015,72.8827,2502.1,11.0,0.5,,,100.77,100.10767114875863,workday
01.01.2016,72.9299,2490.71,11.0,0.5,,,100.96,100.04586538299701,day off
02.01.2016,,,,0.5,,,100.96,100.04586538299701,day off
03.01.2016,,,,0.5,,,100.96,100.04586538299701,day off
04.01.2016,,,,0.5,1761.42,1734.56,100.96,100.04586538299701,day off
05.01.2016,,,,0.5,1734.55,1754.13,100.96,100.04586538299701,day off
06.01.2016,,,,0.5,1753.75,1748.57,100.96,100.04586538299701,day off
07.01.2016,,,,0.5,,,100.96,100.04586538299701,day off
08.01.2016,,,,0.5,,,100.96,100.04586538299701,day off
09.01.2016,,,,0.5,,,100.96,100.04586538299701,day off
10.01.2016,,,,0.5,,,100.96,100.04586538299701,day off
11.01.2016,,,11.0,0.5,1748.04,1682.54,100.96,100.04586538299701,workday
12.01.2016,75.9507,2697.53,11.0,0.5,1682.72,1690.3,100.96,100.04586538299701,workday
13.01.2016,76.6041,2696.48,11.0,0.5,1692.48,1684.78,100.96,100.04586538299701,workday
14.01.2016,76.4275,2658.2,11.0,0.5,1684.77,1680.77,100.96,100.04586538299701,workday
15.01.2016,76.523,2683.54,11.0,0.5,1680.81,1608.36,100.96,100.04586538299701,workday
16.01.2016,76.565,2661.26,,0.5,,,100.96,100.04586538299701,day off
17.01.2016,,,,0.5,,,100.96,100.04586538299701,day off
18.01.2016,,,11.0,0.5,1607.88,1622.43,100.96,100.04586538299701,workday
19.01.2016,78.6678,2758.0,11.0,0.5,1622.53,1645.56,100.96,100.04586538299701,workday
20.01.2016,78.4862,2742.92,11.0,0.5,1641.62,1630.39,100.96,100.04586538299701,workday
21.01.2016,79.4614,2792.84,11.0,0.5,1630.57,1677.19,100.96,100.04586538299701,workday
22.01.2016,83.5913,2947.67,11.0,0.5,1683.75,1717.98,100.96,100.04586538299701,workday
23.01.2016,80.5714,2843.38,,0.5,,,100.96,100.04586538299701,day off
24.01.2016,,,,0.5,,,100.96,100.04586538299701,day off
25.01.2016,,,11.0,0.5,1718.25,1716.56,100.96,100.04586538299701,workday
26.01.2016,77.7965,2760.59,11.0,0.5,1716.86,1705.01,100.96,100.04586538299701,workday
27.01.2016,81.8394,2932.99,11.0,0.5,1705.1,1747.57,100.96,100.04586538299701,workday
28.01.2016,78.9969,2835.69,11.0,0.5,1747.63,1771.93,100.96,100.04586538299701,workday
29.01.2016,77.3674,2783.42,11.0,0.5,1772.01,1784.92,100.96,100.04586538299701,workday
30.01.2016,75.1723,2689.71,,0.5,,,100.96,100.04586538299701,day off
31.01.2016,,,,0.5,,,100.96,100.04586538299701,day off
01.02.2016,,,11.0,0.5,1785.01,1773.21,100.63,100.13314457140929,workday
02.02.2016,76.3264,2753.33,11.0,0.5,1771.37,1758.26,100.63,100.13314457140929,workday
03.02.2016,77.9273,2815.09,11.0,0.5,1757.9,1746.35,100.63,100.13314457140929,workday
04.02.2016,79.2593,2879.52,11.0,0.5,1745.21,1787.93,100.63,100.13314457140929,workday
05.02.2016,76.4609,2817.8,11.0,0.5,1786.7,1780.59,100.63,100.13314457140929,workday
06.02.2016,77.3409,2880.69,,0.5,,,100.63,100.13314457140929,day off
07.02.2016,,,,0.5,,,100.63,100.13314457140929,day off
08.02.2016,,,11.0,0.5,1780.26,1744.27,100.63,100.13314457140929,workday
09.02.2016,76.8614,2899.65,11.0,0.5,1744.17,1723.36,100.63,100.13314457140929,workday
10.02.2016,78.6805,3007.48,11.0,0.5,1722.5,1730.83,100.63,100.13314457140929,workday
11.02.2016,79.0689,3008.35,11.0,0.5,1729.42,1711.58,100.63,100.13314457140929,workday
12.02.2016,79.1144,3111.44,11.0,0.5,1711.6,1726.04,100.63,100.13314457140929,workday
13.02.2016,79.4951,3167.94,,0.5,,,100.63,100.13314457140929,day off
14.02.2016,,,,0.5,,,100.63,100.13314457140929,day off
15.02.2016,,,11.0,0.5,1726.08,1738.54,100.63,100.13314457140929,workday
16.02.2016,77.7792,3021.92,11.0,0.5,1738.89,1753.86,100.63,100.13314457140929,workday
17.02.2016,76.245,2971.01,11.0,0.5,1753.86,1770.31,100.63,100.13314457140929,workday
18.02.2016,77.8503,3009.54,11.0,0.5,1770.3,1807.21,100.63,100.13314457140929,workday
19.02.2016,75.4575,2921.89,11.0,0.5,1805.82,1793.37,100.63,100.13314457140929,workday
20.02.2016,76.3657,2999.04,11.0,0.5,1793.68,1790.15,100.63,100.13314457140929,workday
21.02.2016,77.1326,3053.09,,0.5,,,100.63,100.13314457140929,day off
22.02.2016,,,,0.5,1790.46,1822.38,100.63,100.13314457140929,day off
23.02.2016,,,,0.5,,,100.63,100.13314457140929,day off
24.02.2016,,,11.0,0.5,1811.08,1797.27,100.63,100.13314457140929,workday
25.02.2016,76.3928,3026.51,11.0,0.5,1802.37,1803.89,100.63,100.13314457140929,workday
26.02.2016,76.3929,3034.25,11.0,0.5,1815.99,1816.73,100.63,100.13314457140929,workday
27.02.2016,75.0903,2971.89,,0.5,,,100.63,100.13314457140929,day off
28.02.2016,,,,0.5,,,100.63,100.13314457140929,day off
29.02.2016,,,11.0,0.5,1811.53,1840.17,100.63,100.13314457140929,workday
01.03.2016,75.8994,3011.6,11.0,0.5,1841.43,1844.17,100.46,99.6875,workday
02.03.2016,74.0536,2952.29,11.0,0.5,1853.32,1832.84,100.46,99.6875,workday
03.03.2016,73.6256,2910.01,11.0,0.5,1836.07,1858.69,100.46,99.6875,workday
04.03.2016,73.8242,2947.77,11.0,0.5,1863.15,1878.29,100.46,99.6875,workday
05.03.2016,73.1854,2991.79,,0.5,,,100.46,99.6875,day off
06.03.2016,,,,0.5,,,100.46,99.6875,day off
07.03.2016,,,,0.5,1883.38,1909.57,100.46,99.6875,day off
08.03.2016,,,,0.5,,,100.46,99.6875,day off
09.03.2016,,,11.0,0.5,1899.19,1883.0,100.46,99.6875,workday
10.03.2016,72.3775,2927.93,11.0,0.5,1885.97,1884.63,100.46,99.6875,workday
11.03.2016,71.0928,2850.82,11.0,0.5,1886.85,1876.54,100.46,99.6875,workday
12.03.2016,70.3067,2853.2,,0.5,,,100.46,99.6875,day off
13.03.2016,,,,0.5,,,100.46,99.6875,day off
14.03.2016,,,11.0,0.5,1877.23,1865.31,100.46,99.6875,workday
15.03.2016,70.1542,2834.16,11.0,0.5,1871.79,1855.06,100.46,99.6875,workday
16.03.2016,70.5408,2797.73,11.0,0.5,1858.01,1871.2,100.46,99.6875,workday
17.03.2016,71.0256,2815.81,11.0,0.5,1876.61,1890.79,100.46,99.6875,workday
18.03.2016,68.5598,2798.51,11.0,0.5,1892.81,1914.02,100.46,99.6875,workday
19.03.2016,68.4026,2758.89,,0.5,,,100.46,99.6875,day off
20.03.2016,,,,0.5,,,100.46,99.6875,day off
21.03.2016,,,11.0,0.5,1905.96,1904.5,100.46,99.6875,workday
22.03.2016,68.8086,2752.59,11.0,0.5,1905.76,1903.47,100.46,99.6875,workday
23.03.2016,67.7764,2727.75,11.0,0.5,1900.09,1879.89,100.46,99.6875,workday
24.03.2016,67.6409,2679.67,11.0,0.5,1872.88,1866.67,100.46,99.6875,workday
25.03.2016,68.9328,2695.94,11.0,0.5,1869.6,1866.23,100.46,99.6875,workday
26.03.2016,68.4346,2686.47,,0.5,,,100.46,99.6875,day off
27.03.2016,,,,0.5,,,100.46,99.6875,day off
28.03.2016,,,11.0,0.5,1871.93,1849.31,100.46,99.6875,workday
29.03.2016,67.7807,2660.8,11.0,0.5,1849.11,1845.2,100.46,99.6875,workday
30.03.2016,68.7549,2688.99,11.0,0.5,1853.35,1868.1,100.46,99.6875,workday
31.03.2016,67.6076,2691.39,11.0,0.5,1865.1,1871.15,100.46,99.6875,workday
01.04.2016,67.8552,2691.21,11.0,0.5,1860.53,1856.77,100.44,99.61839726852783,workday
02.04.2016,67.141,2659.65,,0.5,,,100.44,99.61839726852783,day off
03.04.2016,,,,0.5,,,100.44,99.61839726852783,day off
04.04.2016,,,11.0,0.5,1854.37,1866.64,100.44,99.61839726852783,workday
05.04.2016,68.6753,2682.67,11.0,0.5,1859.51,1857.09,100.44,99.61839726852783,workday
06.04.2016,68.8901,2727.61,11.0,0.5,1863.3,1860.17,100.44,99.61839726852783,workday
07.04.2016,68.5215,2700.35,11.0,0.5,1865.97,1858.85,100.44,99.61839726852783,workday
08.04.2016,67.796,2697.37,11.0,0.5,1860.93,1877.27,100.44,99.61839726852783,workday
09.04.2016,67.4662,2678.82,,0.5,,,100.44,99.61839726852783,day off
10.04.2016,,,,0.5,,,100.44,99.61839726852783,day off
11.04.2016,,,11.0,0.5,1875.74,1906.9,100.44,99.61839726852783,workday
12.04.2016,67.125,2691.71,11.0,0.5,1907.56,1899.26,100.44,99.61839726852783,workday
13.04.2016,66.3456,2685.95,11.0,0.5,1903.47,1932.8,100.44,99.61839726852783,workday
14.04.2016,65.7662,2634.05,11.0,0.5,1929.87,1915.85,100.44,99.61839726852783,workday
15.04.2016,66.4954,2651.61,11.0,0.5,1914.19,1907.78,100.44,99.61839726852783,workday
16.04.2016,66.0452,2611.25,,0.5,,,100.44,99.61839726852783,day off
17.04.2016,,,,0.5,,,100.44,99.61839726852783,day off
18.04.2016,,,11.0,0.5,1888.97,1892.64,100.44,99.61839726852783,workday
19.04.2016,68.2724,2716.76,11.0,0.5,1895.28,1930.14,100.44,99.61839726852783,workday
20.04.2016,65.6474,2620.75,11.0,0.5,1923.94,1960.18,100.44,99.61839726852783,workday
21.04.2016,66.0364,2649.12,11.0,0.5,1971.75,1950.08,100.44,99.61839726852783,workday
22.04.2016,65.0254,2629.26,11.0,0.5,1952.33,1967.26,100.44,99.61839726852783,workday
23.04.2016,66.2198,2651.47,,0.5,,,100.44,99.61839726852783,day off
24.04.2016,,,,0.5,,,100.44,99.61839726852783,day off
25.04.2016,,,11.0,0.5,1962.67,1955.47,100.44,99.61839726852783,workday
26.04.2016,66.6295,2636.71,11.0,0.5,1953.86,1946.55,100.44,99.61839726852783,workday
27.04.2016,66.4559,2637.64,11.0,0.5,1951.51,1934.77,100.44,99.61839726852783,workday
28.04.2016,65.1618,2607.75,11.0,0.5,1936.05,1969.89,100.44,99.61839726852783,workday
29.04.2016,65.1133,2630.62,11.0,0.5,1970.46,1953.05,100.44,99.61839726852783,workday
30.04.2016,64.3334,2636.13,,0.5,,,100.44,99.61839726852783,day off
01.05.2016,,,,0.5,,,100.41,99.76414798983123,day off
02.05.2016,,,,0.5,,,100.41,99.76414798983123,day off
03.05.2016,,,,0.5,,,100.41,99.76414798983123,day off
04.05.2016,,,11.0,0.5,1932.92,1925.58,100.41,99.76414798983123,workday
05.05.2016,66.1718,2723.8,11.0,0.5,1924.28,1906.48,100.41,99.76414798983123,workday
06.05.2016,65.8918,2702.64,11.0,0.5,1905.15,1901.56,100.41,99.76414798983123,workday
07.05.2016,66.1928,2724.56,,0.5,,,100.41,99.76414798983123,day off
08.05.2016,,,,0.5,,,100.41,99.76414798983123,day off
09.05.2016,,,,0.5,,,100.41,99.76414798983123,day off
10.05.2016,,,11.0,0.5,1896.02,1885.34,100.41,99.76414798983123,workday
11.05.2016,66.3277,2697.27,11.0,0.5,1890.09,1909.05,100.41,99.76414798983123,workday
12.05.2016,66.2428,2708.62,11.0,0.5,1912.43,1901.9,100.41,99.76414798983123,workday
13.05.2016,64.9607,2648.89,11.0,0.5,1901.51,1907.19,100.41,99.76414798983123,workday
14.05.2016,64.9306,2661.96,,0.5,,,100.41,99.76414798983123,day off
15.05.2016,,,,0.5,,,100.41,99.76414798983123,day off
16.05.2016,,,11.0,0.5,1912.16,1915.33,100.41,99.76414798983123,workday
17.05.2016,64.8895,2672.48,11.0,0.5,1913.25,1909.0,100.41,99.76414798983123,workday
18.05.2016,64.5138,2634.4,11.0,0.5,1907.15,1917.24,100.41,99.76414798983123,workday
19.05.2016,65.0641,2658.54,11.0,0.5,1907.71,1891.52,100.41,99.76414798983123,workday
20.05.2016,66.211,2668.9,11.0,0.5,1901.27,1891.33,100.41,99.76414798983123,workday
21.05.2016,66.3775,2681.48,,0.5,,,100.41,99.76414798983123,day off
22.05.2016,,,,0.5,,,100.41,99.76414798983123,day off
23.05.2016,,,11.0,0.5,1889.11,1868.43,100.41,99.76414798983123,workday
24.05.2016,67.0475,2695.39,11.0,0.5,1868.7,1884.12,100.41,99.76414798983123,workday
25.05.2016,67.0493,2678.76,11.0,0.5,1889.42,1898.75,100.41,99.76414798983123,workday
26.05.2016,65.8949,2586.24,11.0,0.5,1905.81,1914.31,100.41,99.76414798983123,workday
27.05.2016,65.2062,2571.58,11.0,0.5,1913.18,1927.58,100.41,99.76414798983123,workday
28.05.2016,66.0413,2593.05,,0.5,,,100.41,99.76414798983123,day off
29.05.2016,,,,0.5,,,100.41,99.76414798983123,day off
30.05.2016,,,11.0,0.5,1931.07,1935.54,100.41,99.76414798983123,workday
31.05.2016,66.0825,2584.04,11.0,0.5,1937.13,1899.01,100.41,99.76414798983123,workday
01.06.2016,65.9962,2568.47,11.0,0.5,1899.14,1893.18,100.36,99.72317273188966,workday
02.06.2016,66.6156,2604.89,11.0,0.5,1895.27,1890.78,100.36,99.72317273188966,workday
03.06.2016,66.7491,2608.5,11.0,0.5,1896.95,1886.84,100.36,99.72317273188966,workday
04.06.2016,66.8529,2602.89,,0.5,,,100.36,99.72317273188966,day off
05.06.2016,,,,0.5,,,100.36,99.72317273188966,day off
06.06.2016,,,11.0,0.5,1893.05,1915.54,100.36,99.72317273188966,workday
07.06.2016,65.7894,2623.98,11.0,0.5,1917.96,1951.26,100.36,99.72317273188966,workday
08.06.2016,65.2089,2601.98,11.0,0.5,1953.75,1951.55,100.36,99.72317273188966,workday
09.06.2016,64.6797,2604.36,11.0,0.5,1951.8,1934.92,100.36,99.72317273188966,workday
10.06.2016,63.7402,2578.73,11.0,0.5,1926.91,1903.61,100.36,99.72317273188966,workday
11.06.2016,64.7077,2635.03,,0.5,,,100.36,99.72317273188966,day off
12.06.2016,,,,0.5,,,100.36,99.72317273188966,day off
13.06.2016,,,,0.5,,,100.36,99.72317273188966,day off
14.06.2016,,,10.5,0.5,1898.21,1885.92,100.36,99.72317273188966,workday
15.06.2016,66.0306,2716.08,10.5,0.5,1883.94,1889.75,100.36,99.72317273188966,workday
16.06.2016,65.9156,2716.86,10.5,0.5,1884.22,1869.78,100.36,99.72317273188966,workday
17.06.2016,65.8618,2767.58,10.5,0.5,1875.96,1877.07,100.36,99.72317273188966,workday
18.06.2016,65.4398,2702.51,,0.5,,,100.36,99.72317273188966,day off
19.06.2016,,,,0.5,,,100.36,99.72317273188966,day off
20.06.2016,,,10.5,0.5,1889.26,1902.7,100.36,99.72317273188966,workday
21.06.2016,64.1509,2646.7,10.5,0.5,1902.44,1904.02,100.36,99.72317273188966,workday
22.06.2016,64.1743,2642.61,10.5,0.5,1908.06,1896.7,100.36,99.72317273188966,workday
23.06.2016,63.7162,2591.38,10.5,0.5,1894.16,1919.27,100.36,99.72317273188966,workday
24.06.2016,64.3212,2617.54,10.5,0.5,1865.48,1884.41,100.36,99.72317273188966,workday
25.06.2016,65.5287,2768.01,,0.5,,,100.36,99.72317273188966,day off
26.06.2016,,,,0.5,,,100.36,99.72317273188966,day off
27.06.2016,,,10.5,0.5,1883.76,1841.73,100.36,99.72317273188966,workday
28.06.2016,65.0588,2770.65,10.5,0.5,1850.75,1857.23,100.36,99.72317273188966,workday
29.06.2016,64.8095,2733.78,10.5,0.5,1862.25,1888.15,100.36,99.72317273188966,workday
30.06.2016,64.2575,2722.37,10.5,0.5,1886.47,1891.09,100.36,99.72317273188966,workday
01.07.2016,64.1755,2717.35,10.5,0.5,1891.03,1896.62,100.54,100.05039545857785,workday
02.07.2016,64.0165,2740.98,,0.5,,,100.54,100.05039545857785,day off
03.07.2016,,,,0.5,,,100.54,100.05039545857785,day off
04.07.2016,,,10.5,0.5,1899.35,1907.48,100.54,100.05039545857785,workday
05.07.2016,63.6844,2761.56,10.5,0.5,1904.03,1895.64,100.54,100.05039545857785,workday
06.07.2016,64.2676,2778.59,10.5,0.5,1892.26,1879.42,100.54,100.05039545857785,workday
07.07.2016,64.6304,2846.74,10.5,0.5,1887.12,1882.41,100.54,100.05039545857785,workday
08.07.2016,64.05,2815.21,10.5,0.5,1873.49,1894.35,100.54,100.05039545857785,workday
09.07.2016,64.2488,2801.22,,0.5,,,100.54,100.05039545857785,day off
10.07.2016,,,,0.5,,,100.54,100.05039545857785,day off
11.07.2016,,,10.5,0.5,1891.05,1913.12,100.54,100.05039545857785,workday
12.07.2016,64.2024,2803.64,10.5,0.5,1913.84,1938.36,100.54,100.05039545857785,workday
13.07.2016,63.9029,2779.46,10.5,0.5,1937.35,1935.88,100.54,100.05039545857785,workday
14.07.2016,63.8531,2751.43,10.5,0.5,1938.54,1942.46,100.54,100.05039545857785,workday
